Customer ID,Age,Gender,Number of Dependents,Married,Zip Code
8395-ETZKQ,73,Male,1,Yes,95841
8397-MVTAZ,22,Male,0,Yes,92587
8398-TBIYD,45,Female,0,No,94552
8399-YNDCH,80,Male,0,No,95310
8400-WZICQ,49,Female,2,Yes,90813
8401-EMUWF,64,Male,1,Yes,90723
8402-EIVQS,40,Male,0,Yes,93222
8402-OOOHJ,53,Female,0,No,90620
8404-FYDIB,19,Male,0,No,90012
8404-GFGCZ,49,Male,0,Yes,96062
8404-VIOMB,52,Female,0,No,96051
8404-VLQFB,21,Female,1,Yes,93207
8405-IGQFX,41,Female,0,No,93517
8406-LNMHF,75,Male,0,Yes,92592
8409-WQJUX,37,Female,0,No,95521
8410-BGQXN,26,Male,0,No,95222
8413-VONUO,34,Male,0,No,95950
8413-YNHNV,42,Male,0,No,94603
8414-MYSHR,79,Male,0,No,91007
8414-OOEEL,48,Male,2,No,94606
8417-FMLZI,47,Male,0,Yes,95060
8417-GSODA,37,Male,3,Yes,91737
8421-WZOOW,75,Female,1,Yes,94571
8429-XIBUM,44,Male,0,No,94618
8430-TWCBX,62,Female,0,Yes,94947
8433-WPJTV,76,Female,3,Yes,95231
8433-WXGNA,55,Male,0,No,93906
8434-PNQZX,56,Female,0,No,90292
8434-VGEQQ,24,Male,0,Yes,93434
8436-BJUMM,62,Male,0,Yes,94706
8439-LTUGF,51,Male,0,No,92630
8441-SHIPE,53,Female,0,No,91204
8443-WVPSS,58,Male,0,Yes,95632
8443-ZRDBZ,62,Male,0,No,92336
8444-WRIDW,72,Female,0,No,91362
8445-DNBAE,24,Male,3,No,95814
8450-JOVAH,62,Male,3,Yes,91301
8450-LUGUK,40,Female,1,Yes,92103
8450-UYIBU,77,Female,0,No,93703
8454-AATJP,41,Female,0,No,94607
8455-HIRAQ,56,Female,0,No,95608
8456-QDAVC,57,Male,0,No,92283
8457-XIGKN,46,Male,0,No,92860
8461-EFQYM,36,Female,0,No,95119
8464-EETCQ,45,Male,0,No,93905
8465-SBRXP,32,Male,2,Yes,91706
8466-PZBLH,32,Male,3,Yes,91916
8467-WYNSR,62,Male,0,No,94517
8468-EHYJA,32,Female,0,Yes,92266
8468-FZTOE,61,Female,3,Yes,92126
8469-SNFFH,40,Male,0,Yes,90731
8473-VUVJN,80,Male,0,No,92590
8474-UMLNT,36,Female,0,No,93710
8480-PPONV,56,Male,3,Yes,95446
8481-YYXWG,30,Female,0,No,93628
8485-GJCDN,71,Female,0,No,92109
8486-AYEQH,30,Female,0,No,91931
8490-BXHEO,67,Male,0,No,92356
8495-LJDFO,76,Female,0,No,92688
8495-PRWFH,66,Female,0,No,95386
8496-DMZUK,62,Male,0,No,95372
8496-EJAUI,47,Male,0,No,91042
8498-XXGWA,63,Female,0,Yes,90265
8499-BRXTD,28,Male,0,No,93238
8510-AWCXC,69,Female,0,No,94945
8510-BBWMU,40,Female,0,No,95979
8510-TMWYB,61,Female,3,Yes,95814
8512-WIWYV,20,Male,0,No,95646
8513-OLYGY,50,Male,0,Yes,95540
8514-VZHEB,35,Male,2,Yes,94535
8515-OCTJS,61,Female,0,No,93245
8519-IMDHU,74,Male,0,Yes,95511
8519-QJGJD,42,Female,0,No,95984
8532-UEFWH,61,Male,2,Yes,92649
8535-SFUTN,21,Male,0,No,92555
8540-ZQGEA,58,Female,0,Yes,90293
8541-QVFKM,22,Female,0,No,90807
8543-MSDMF,36,Male,0,No,92236
8544-GOQSH,51,Female,0,No,91331
8544-JNBOX,31,Male,0,No,95736
8547-NSBBO,62,Male,0,No,90731
8548-AWOFC,21,Male,0,Yes,92647
8550-XSXUQ,41,Male,0,Yes,96022
8552-OBVRU,79,Female,3,Yes,93235
8559-CIZFV,34,Male,0,Yes,95412
8559-WNQZS,37,Male,0,No,95301
8561-NMTBD,20,Female,3,Yes,90260
8562-GHPPI,50,Female,0,No,94577
8563-IIOXK,24,Male,0,Yes,91010
8563-OYMQY,49,Male,0,No,91722
8564-LDKFL,37,Male,0,Yes,96010
8565-CLBZW,23,Male,0,No,92117
8565-HBFNN,51,Male,0,Yes,94024
8565-WUXZU,77,Male,0,Yes,96092
8566-YPRGL,57,Female,0,No,90806
8570-KLJYJ,40,Female,0,No,93420
8571-ZCMCX,37,Female,2,Yes,93706
8573-CGOCC,48,Male,0,No,95215
8573-JGCZW,27,Male,0,No,92549
8577-QSOCG,54,Female,1,Yes,94703
8580-AECUZ,65,Male,0,No,92130
8580-QVLOC,78,Female,0,Yes,95348
8582-KRHPJ,51,Male,0,No,94556
8584-KMVXD,64,Female,0,No,94515
8587-XYZSF,60,Male,0,No,90706
8590-OHDIW,52,Female,3,Yes,92843
8590-YFFQO,24,Male,0,Yes,95037
8591-NXRCV,47,Female,0,No,90265
8591-TKMZH,40,Male,3,Yes,91711
8592-PLTMQ,53,Female,0,No,92335
8593-WHYHV,46,Male,0,No,90047
8595-SIZNC,69,Female,0,Yes,90026
8597-CTXVJ,31,Male,1,No,95450
8597-CWYHH,50,Male,0,No,90502
8601-QACRS,54,Female,0,No,92028
8603-IJWDN,41,Male,0,No,94564
8605-ITULD,21,Female,0,No,95934
8606-CIQUL,77,Male,1,Yes,92591
8606-OEGQZ,45,Female,2,No,95320
8608-OZTLB,59,Male,3,Yes,95703
8610-WFCJF,53,Female,0,Yes,94303
8610-ZIKJJ,57,Female,2,Yes,91042
8612-GXIDD,55,Male,3,Yes,92404
8614-VGMMV,33,Female,0,No,92503
8617-ENBDS,29,Male,0,No,92342
8619-IJNDK,64,Female,0,Yes,92703
8620-RJPZN,27,Female,0,No,94022
8621-MNIHH,75,Female,0,Yes,95653
8622-ZLFKO,56,Female,0,Yes,93710
8623-TMRBY,80,Male,0,Yes,91915
8623-ULFNQ,79,Female,0,No,90703
8624-GIOUT,40,Female,0,No,92273
8625-AZYZY,51,Male,0,Yes,92539
8626-PTQGE,62,Male,0,No,92026
8626-XHBIE,48,Male,3,No,93656
8627-EHGIP,38,Male,0,No,95838
8627-ZYGSZ,32,Male,0,Yes,90220
8628-MFKAX,79,Female,0,Yes,94806
8630-FJLIB,35,Female,0,No,95130
8630-QSGXK,39,Male,0,Yes,92372
8631-NBHFZ,71,Male,0,Yes,92382
8631-WUXGY,26,Female,2,No,95954
8631-XVRZL,40,Male,0,No,95720
8634-CILSZ,52,Male,0,No,92109
8634-MPHTR,68,Male,0,Yes,95941
8637-XJIVR,34,Female,3,No,90292
8639-NHQEI,26,Female,3,Yes,96086
8640-SDGKB,39,Male,0,No,90066
8642-GVWRF,25,Female,0,Yes,95010
8644-XLFBW,65,Male,0,No,92532
8644-XYTSV,37,Male,0,Yes,95303
8645-KOMJQ,20,Male,2,Yes,93647
8645-KWHJO,47,Male,0,No,91776
8646-JCOMS,43,Female,0,Yes,90270
8647-SDTWQ,59,Male,2,Yes,95639
8648-PFRMP,71,Female,0,No,95536
8650-RHRKE,27,Male,0,No,95361
8651-ENBZX,68,Female,0,No,95636
8652-YHIYU,30,Female,3,No,95125
8654-DHAOW,47,Female,0,No,95225
8659-HDIYE,68,Female,0,No,90067
8659-IOOPU,25,Female,2,Yes,95039
8660-BUETV,37,Female,0,No,92501
8661-BOYNW,38,Female,0,Yes,93667
8663-UPDGF,54,Female,0,No,90605
8665-UTDHZ,27,Male,0,Yes,90029
8668-KNZTI,42,Male,0,No,95834
8670-ERCJH,33,Male,0,No,94028
8670-MEFCP,23,Female,2,Yes,93668
8671-KKKOS,50,Female,0,Yes,95360
8672-OAUPW,48,Male,0,No,92883
8676-OOQEJ,52,Male,0,No,92304
8676-TRMJS,27,Male,0,No,90504
8677-HDZEE,42,Female,0,No,92561
8679-JOEVF,75,Female,0,No,95838
8679-LZBMD,30,Male,0,Yes,93643
8680-CGLTP,35,Male,0,No,94946
8681-ICONS,20,Male,1,Yes,95822
8685-WHQPW,79,Female,0,No,92110
8687-BAFGU,34,Male,0,No,93612
8690-UPCZI,26,Male,2,Yes,90004
8690-ZVLCL,49,Female,1,Yes,90038
8695-ARGXZ,66,Male,0,Yes,93722
8695-WDYEA,32,Male,0,No,95928
8696-JKZNU,78,Female,0,No,96007
8699-ASUFO,72,Male,0,Yes,92567
8701-DGLVH,36,Male,0,No,95624
8705-DWKTI,58,Male,0,No,95543
8705-WZCYL,40,Male,0,No,92024
8706-HRADD,29,Male,0,No,94087
8707-HOEDG,26,Female,3,Yes,93552
8707-RMEZH,67,Female,0,Yes,91980
8708-XPXHZ,25,Female,0,Yes,96017
8709-KRDVL,44,Female,0,No,96085
8710-YGLWG,44,Male,0,No,91343
8711-LOBKY,50,Male,1,Yes,95463
8713-IGZSO,50,Male,0,No,93906
8714-CTZJW,24,Female,0,No,95664
8714-EUHJO,39,Female,0,Yes,96017
8715-KKTFG,63,Female,0,Yes,95661
8717-VCTXJ,32,Male,0,No,95065
8718-PTMEZ,46,Female,0,No,92530
8720-RQSBJ,69,Male,0,No,93202
8722-NGNBH,25,Male,0,No,91789
8722-PRFDV,21,Female,3,Yes,90042
8725-JEDFD,26,Male,0,No,91302
8727-JQFHV,60,Male,2,Yes,96025
8727-XDPUD,51,Male,0,No,95829
8728-SKJLR,45,Male,0,No,93549
8731-WBBMB,26,Female,0,Yes,92117
8734-DKSTZ,20,Female,2,Yes,92283
8734-FNWVH,21,Male,1,Yes,91792
8735-DCXNF,34,Male,0,Yes,95664
8735-IJJEG,27,Male,0,Yes,91931
8735-NBLWT,34,Male,2,No,95631
8735-SDUFN,65,Female,0,Yes,93908
8738-JOKAR,55,Female,0,No,91722
8739-QOTTN,35,Female,0,Yes,90704
8739-WWKDU,69,Male,0,No,92109
8739-XNIKG,29,Female,0,No,93301
8740-CRYFY,62,Male,0,No,95823
8740-XLHDR,30,Male,0,No,95635
8741-LQOBK,27,Female,2,Yes,95625
8745-PVESG,44,Female,0,No,92067
8746-BFOAJ,79,Male,0,No,92845
8746-OQQRW,64,Male,0,No,95449
8747-UDCOI,29,Female,0,Yes,92587
8748-HFWBO,49,Male,3,Yes,95709
8749-CLJXC,56,Male,0,No,93601
8749-JMNKX,80,Male,0,Yes,90640
8749-TZYEC,38,Male,0,Yes,92887
8750-QWZAJ,38,Female,2,Yes,92867
8751-EDEKA,56,Female,0,Yes,92091
8752-GHJFU,70,Male,0,Yes,95703
8752-IMQOS,28,Male,0,Yes,92832
8752-STIVR,61,Female,0,No,95625
8755-IWJHN,73,Male,0,Yes,95545
8755-OGKNA,33,Female,3,Yes,93242
8756-RDDLT,53,Female,0,No,94577
8757-TFHHJ,55,Male,0,No,95128
8760-ZRHKE,80,Female,1,Yes,95916
8761-NSOBC,41,Male,0,No,95948
8763-KIAFH,37,Female,0,Yes,90603
8766-PAFNE,21,Male,0,Yes,94545
8769-KKTPH,44,Female,0,Yes,90066
8773-HHUOZ,20,Female,0,No,90032
8774-GSBUN,40,Male,0,Yes,90222
8775-CEBBJ,40,Female,0,No,92273
8775-ERLNB,76,Male,0,Yes,92203
8775-LHDJH,77,Female,0,Yes,95136
8777-MBMTS,65,Female,0,Yes,91791
8777-PVYGU,36,Female,0,Yes,95225
8778-LMWTJ,28,Female,0,No,95675
8779-QRDMV,78,Male,0,No,90022
8779-YIQQA,38,Male,1,Yes,90660
8780-IHCRN,23,Male,2,Yes,95448
8780-IXSTS,53,Female,0,No,92109
8780-RSYYU,42,Female,0,No,95620
8780-YRMTT,64,Female,0,No,94599
8782-LKFPK,50,Male,0,No,92223
8782-NUUOL,62,Male,0,No,95934
8784-CGILN,34,Female,0,No,91356
8785-CJSHH,22,Female,0,Yes,95691
8785-EPNCG,42,Male,0,No,95815
8788-DOXSU,46,Male,0,No,93225
8791-GFXLZ,58,Male,0,No,95127
8792-AOROI,23,Female,0,Yes,91741
8799-OXZMD,35,Female,0,No,90048
8800-JOOCF,56,Female,1,No,92028
8800-ZKRFW,62,Female,2,Yes,95466
8802-UNOJF,65,Male,0,No,95466
8805-JNRAZ,44,Female,0,No,92646
8806-EAGWC,25,Male,0,No,96071
8807-ARQET,59,Female,0,No,95222
8807-OPMBM,36,Female,3,Yes,91320
8808-ELEHO,66,Male,0,No,95356
8809-RIHDD,47,Male,0,Yes,95827
8809-XKHMD,62,Male,0,Yes,95828
8812-ZRHFP,53,Female,3,Yes,94133
8815-LMFLX,61,Male,4,Yes,94553
8816-VXNZD,36,Female,0,No,92118
8818-DOPVL,65,Female,0,No,94530
8818-XYFCQ,39,Male,0,Yes,94598
8819-IMISP,43,Male,0,No,92373
8819-WFGGJ,42,Male,0,Yes,95950
8819-ZBYNA,51,Female,0,Yes,92562
8821-KVZKQ,52,Female,2,Yes,95437
8821-XNHVZ,53,Female,0,Yes,92109
8822-KNBHV,30,Female,0,No,90011
8823-RLPWL,24,Female,0,Yes,93560
8824-RWFXJ,21,Male,0,Yes,95062
8835-VSDSE,28,Female,0,Yes,92129
8837-VVWLQ,35,Female,0,No,92624
8838-GPHZP,25,Female,0,No,92866
8840-DQLGN,65,Female,0,Yes,91502
8844-TONUD,54,Male,0,Yes,95220
8845-LWKGE,56,Female,1,Yes,95623
8847-GEOOQ,34,Male,0,Yes,92337
8849-AYPTR,55,Male,0,Yes,95819
8849-GYOKR,59,Female,0,Yes,96063
8849-PRIQJ,53,Female,2,Yes,93063
8851-RAGOV,25,Female,0,Yes,93065
8853-TZDGH,42,Female,0,No,96073
8854-CCVSQ,58,Male,0,No,95918
8857-CUPFQ,57,Male,0,Yes,95254
8859-AXJZP,39,Male,0,Yes,93627
8859-DZTGQ,21,Male,0,No,94952
8859-YSTWS,43,Male,0,No,93041
8861-HGGKB,57,Female,0,No,92117
8865-TNMNX,53,Male,0,Yes,90043
8868-GAGIO,49,Male,0,Yes,94089
8868-WOZGU,33,Male,0,No,93257
8869-LIHMK,51,Female,0,No,93930
8869-TORSS,51,Female,0,No,95405
8871-JLMHM,27,Female,0,Yes,90061
8873-GLDMH,45,Female,0,No,95615
8873-TMKGR,40,Male,0,No,92386
8874-EJNSR,64,Male,2,Yes,93908
8875-AKBYH,78,Male,0,No,96063
8878-HMWBV,47,Male,0,No,95464
8878-RYUKI,30,Female,0,No,90803
8879-XUAHX,42,Male,0,Yes,92614
8879-ZKJOF,57,Female,0,No,90249
8882-TLVRW,52,Male,1,Yes,93605
8883-ANODQ,44,Female,1,Yes,96132
8883-GRDWQ,68,Male,0,No,94970
8884-ADFVN,65,Male,0,Yes,95678
8884-FEEWR,22,Male,0,No,95762
8884-MRNSU,61,Male,0,Yes,93609
8885-QSQBX,45,Female,0,No,92339
8887-IPQNC,61,Female,0,Yes,90266
8894-JVDCV,39,Female,0,No,92505
8896-BQTTI,41,Male,0,No,95614
8896-RAZCR,42,Female,0,No,92368
8898-KASCD,41,Male,0,No,95917
8901-HJXTF,46,Female,0,Yes,92117
8901-UPRHR,40,Female,1,Yes,95329
8902-ZEOVF,28,Male,1,Yes,96105
8903-WMRNW,55,Female,0,Yes,95938
8903-XEBGX,22,Male,1,No,93534
8904-OPDCK,76,Male,0,Yes,95621
8905-IAZPF,32,Female,0,Yes,92624
8908-NMQTX,36,Male,0,No,94595
8908-SLFCJ,40,Female,0,No,95966
8909-BOLNL,40,Male,0,No,94123
8910-ICHIU,27,Female,0,No,92332
8910-LEDAG,72,Male,0,Yes,93651
8914-RBTSB,62,Male,0,Yes,91607
8915-NNTRC,29,Male,1,Yes,93240
8917-FAEMR,28,Female,0,No,94590
8917-SZTTJ,31,Male,1,Yes,90042
8919-FYFQZ,73,Male,0,Yes,94550
8920-NAVAY,66,Male,0,No,90045
8922-LIEGH,72,Female,0,No,93928
8922-NPKBJ,63,Male,2,Yes,95336
8929-KSWIH,21,Male,0,No,95111
8930-XOTDP,33,Female,4,Yes,91606
8931-GJJIQ,46,Female,0,No,94010
8932-CZHRQ,40,Male,0,No,90201
8937-RDTHP,40,Male,1,No,91504
8938-UMKPI,42,Female,0,No,92882
8942-DBMHZ,26,Male,0,No,94122
8943-URTMR,56,Female,0,No,90260
8944-AILEF,26,Male,0,Yes,95328
8945-GRKHX,41,Female,0,No,93110
8945-MUQUF,22,Male,0,No,92028
8946-BFWSG,19,Male,3,Yes,95618
8947-YRTDV,42,Male,3,Yes,95546
8949-JTMAY,49,Female,0,No,93251
8950-MTZNV,61,Male,0,No,90746
8952-WCVCD,45,Female,0,Yes,90280
8957-THMOA,40,Female,3,No,92314
8958-JPTRR,23,Female,0,Yes,91302
8961-QDZZJ,35,Female,2,Yes,92352
8963-JLGJT,20,Male,1,No,93105
8963-MQVYN,28,Female,2,No,93249
8966-KZXXA,48,Male,1,Yes,90807
8966-OIQHG,49,Female,2,Yes,90680
8966-SNIZF,26,Female,0,Yes,92083
8967-SZQAS,25,Female,0,No,95325
8969-PRHFK,32,Male,0,No,96080
8970-ANWXO,37,Female,0,No,95835
8972-HJWNV,75,Female,0,Yes,93234
8974-OVACP,40,Female,0,No,92398
8975-SKGRX,29,Male,0,Yes,94063
8976-OQHGT,38,Female,3,Yes,90717
8979-CAMGB,67,Male,0,No,95687
8980-WQFWL,61,Female,0,No,91761
8981-FJGLA,63,Male,2,No,92545
8982-NHAVY,23,Male,0,No,93543
8984-EYLLL,29,Male,0,Yes,92107
8984-HPEMB,58,Female,0,No,92358
8985-OOPOS,54,Female,0,No,95465
8988-ECPJR,79,Female,0,Yes,91411
8990-YOZLV,46,Female,0,No,95323
8990-ZXLSU,63,Female,0,No,92586
8992-CEUEN,59,Female,0,No,95223
8992-JQYUN,40,Male,0,Yes,91340
8992-OBVDG,25,Male,0,No,92240
8992-VONJD,63,Female,1,No,90822
8993-IZEUX,54,Male,0,No,96006
8993-PHFWD,62,Female,0,No,96071
8996-ZROXE,78,Male,0,No,95553
8999-BOHSE,68,Female,0,No,95020
8999-EXMNO,48,Female,3,Yes,95429
8999-XXGNS,70,Female,0,Yes,95448
8999-YPYBV,63,Male,0,Yes,95633
9000-PLFUZ,70,Female,0,Yes,95340
9003-CPATH,53,Male,0,No,90745
9013-AQORL,26,Female,2,No,92065
9018-PCIOK,63,Female,0,No,94560
9019-QVLZD,58,Female,0,No,94602
9025-AOMKI,42,Female,0,No,93013
9025-ZRPVR,59,Male,0,No,93950
9026-LHEVG,45,Female,0,No,91905
9026-RNUJS,73,Male,0,No,91401
9027-TMATR,42,Female,0,Yes,92086
9027-YFHQJ,26,Male,0,No,94112
9028-LIHRP,22,Male,1,Yes,91506
9029-FEGVJ,68,Female,0,Yes,92027
9030-QGZNL,31,Female,0,No,92883
9031-ZVQPT,21,Male,0,Yes,94109
9033-EOXWV,57,Female,0,No,94603
9036-CSKBW,62,Female,0,No,95033
9039-RBEEE,27,Male,0,No,95050
9039-ZVJDC,49,Male,0,No,92061
9040-KZVWO,59,Male,0,No,92315
9046-DQMTP,49,Male,0,No,95720
9046-JBFWA,20,Male,2,No,94569
9048-JVYVF,48,Male,0,No,92028
9050-IKDZA,66,Female,0,No,93611
9050-QLROH,26,Male,0,No,92126
9052-DHNKM,23,Male,0,No,90277
9052-VKDUW,68,Female,0,Yes,95726
9053-EJUNL,35,Male,0,No,92254
9053-JZFKV,25,Male,0,No,95560
9054-FOWNV,53,Male,3,Yes,94513
9055-MOJJJ,39,Female,2,Yes,96024
9057-MSWCO,71,Male,0,Yes,92122
9057-SIHCH,48,Female,0,No,92278
9058-CBREO,69,Female,0,No,95388
9058-HRZSV,77,Female,0,Yes,91706
9058-MJLZC,37,Female,0,No,95991
9060-HJJRW,52,Female,0,No,90232
9061-TIHDA,67,Male,0,Yes,92563
9063-ZGTUY,22,Female,0,Yes,92301
9065-ZCPQX,24,Male,0,Yes,92582
9066-QRSDU,23,Female,0,Yes,93933
9067-SQTNS,37,Male,2,Yes,93905
9067-YGSCA,35,Female,0,No,93901
9068-FHQHD,42,Female,3,Yes,95558
9068-VPWQQ,21,Male,0,Yes,95376
9069-LGEUL,25,Male,0,Yes,92117
9070-BCKQP,20,Female,0,Yes,90744
9073-ZZIAY,51,Male,0,Yes,90806
9074-KGVOX,44,Male,3,Yes,95488
9076-AXYIK,66,Male,0,Yes,92364
9079-LWTFD,50,Male,0,No,92268
9079-YEXQJ,56,Female,0,No,91710
9081-WWXKP,64,Female,1,Yes,93960
9084-OAYKL,29,Male,0,No,95456
9086-YJYXS,23,Male,1,Yes,95046
9087-EYCPR,63,Female,0,No,95336
9089-UOWJG,51,Female,3,Yes,95651
9090-SGQXL,70,Male,0,Yes,95005
9091-WTUUY,30,Male,0,Yes,95366
9092-GDZKO,49,Male,0,No,93254
9093-FPDLG,54,Female,0,No,95324
9094-AZPHK,64,Female,0,No,92405
9095-HFAFX,61,Female,0,No,92126
9097-ZUBYC,39,Male,0,Yes,95960
9099-FTUHS,40,Female,0,No,95945
9101-BWFSS,58,Female,0,Yes,93667
9101-NTIXF,32,Male,0,No,93436
9102-IAYHT,29,Female,0,Yes,93908
9102-OXKFY,35,Male,0,No,95922
9103-CXVOK,31,Male,2,Yes,93433
9103-TCIHJ,60,Female,0,No,90059
9107-UKCKY,36,Male,0,Yes,93013
9108-EJFJP,21,Female,0,Yes,91934
9108-EQPNQ,27,Female,2,Yes,94577
9110-HSGTV,46,Female,0,No,92102
9112-WSNPU,65,Female,0,No,93940
9114-AAFQH,27,Female,0,Yes,95660
9114-DPSIA,22,Male,3,Yes,95205
9114-VEPUF,19,Male,0,Yes,94065
9115-YQHGA,26,Male,0,No,93245
9117-SHLZX,36,Male,0,No,94538
9121-PHQSR,69,Male,0,Yes,93266
9122-UMROB,29,Male,0,No,90010
9124-LHCJQ,22,Female,0,No,90057
9127-FHJBZ,60,Male,3,Yes,95251
9127-QRZMH,39,Male,0,Yes,92706
9128-CPXKI,36,Female,0,No,95659
9129-UXERG,65,Female,0,No,91405
9133-AYJZG,40,Female,0,No,94941
9134-CEQMF,75,Male,0,Yes,95464
9134-WYRVP,51,Male,0,No,94585
9135-HSWOC,28,Male,1,Yes,94555
9135-MGVPY,41,Male,0,Yes,93657
9136-ALYBR,44,Male,0,No,92337
9137-NOQKA,80,Male,0,No,94080
9137-UIYPG,33,Female,3,Yes,95920
9138-EFSMO,54,Male,3,Yes,93647
9139-TWBAS,34,Female,0,Yes,90014
9139-WQQDY,35,Female,0,Yes,92117
9140-CZQZZ,38,Female,0,Yes,93541
9142-KZXOP,41,Male,0,No,91342
9142-XMYJH,46,Female,0,No,93721
9143-CANJF,29,Female,3,Yes,96133
9146-JRIOX,47,Female,1,Yes,93664
9150-HEPMB,57,Male,0,No,92882
9150-KPBJQ,43,Female,0,No,90062
9152-AMKAK,50,Male,0,No,93210
9153-BTBVV,61,Female,0,Yes,94121
9154-QDGTH,20,Male,2,Yes,93239
9158-VCTQB,41,Female,0,Yes,90023
9163-GHAYE,34,Female,0,No,95204
9167-APMXZ,23,Female,0,No,90810
9168-INPSZ,75,Female,0,Yes,93041
9169-BSVIN,21,Male,0,No,92596
9170-ARBTB,41,Female,0,Yes,95018
9170-CCKOU,62,Male,0,Yes,94539
9170-GYZJC,42,Female,3,Yes,95251
9172-ANCRX,35,Female,0,No,90745
9172-JITSM,47,Female,0,Yes,92211
9173-IVZVP,48,Female,3,Yes,91403
9174-FKWZE,70,Female,0,No,95819
9174-IHETN,45,Female,2,No,95944
9178-JHUVJ,19,Male,3,Yes,91320
9184-GALIL,26,Female,2,Yes,96057
9185-TQCVP,27,Male,0,Yes,94706
9189-JWSHV,69,Female,0,Yes,93627
9190-MFJLN,65,Male,0,No,95251
9191-MYQKX,34,Female,5,Yes,90262
9194-GFVOI,25,Female,0,Yes,96142
9199-PWQVC,38,Female,0,Yes,94124
9200-NLNPD,20,Male,0,Yes,95963
9206-GVPEQ,28,Male,0,Yes,93706
9207-ZPANB,42,Male,0,No,95969
9208-OLGAQ,70,Female,0,No,94709
9209-NWPGU,42,Male,0,No,92257
9210-IAHGH,57,Female,0,No,96136
9214-EKVXR,51,Female,0,No,94110
9220-CXRSC,56,Female,2,Yes,92249
9220-ZNKJI,67,Female,0,Yes,95426
9221-OTIVJ,80,Female,0,No,93621
9223-UCPVT,49,Female,0,No,95963
9224-VTYID,30,Male,3,Yes,95690
9225-BZLNZ,64,Male,0,Yes,90033
9227-LUNBG,39,Female,0,No,94060
9227-UAQFT,40,Male,0,No,91606
9227-YBAXE,23,Female,2,Yes,92260
9229-RQABD,45,Male,0,No,92275
9231-ZJYAM,65,Female,0,No,93675
9233-PSYHO,68,Female,0,No,91762
9236-NDUCW,34,Female,0,No,96008
9237-HQITU,19,Female,2,No,90005
9239-GZHZE,25,Female,0,Yes,93013
9239-ZBZZV,23,Female,0,No,90011
9242-TKFSV,53,Male,0,Yes,95918
9244-ZVAPM,36,Male,0,No,92845
9248-OJYKK,74,Male,0,No,92121
9249-FXSCK,20,Female,0,No,95220
9250-WYPLL,20,Female,0,No,92028
9251-AWQGT,19,Female,3,Yes,93591
9251-WNSOD,23,Female,0,Yes,93311
9253-QXKBE,73,Male,0,Yes,95037
9253-VIFJQ,50,Male,0,Yes,93925
9254-RBFON,38,Female,0,Yes,96050
9256-JTBNZ,40,Female,0,No,95469
9257-AZMTZ,22,Female,1,Yes,91205
9258-CNWAC,23,Female,2,Yes,90813
9259-PACGQ,19,Female,0,Yes,90026
9261-WDCAF,64,Male,0,No,91902
9269-CQOOL,58,Male,0,No,95570
9272-LSVYH,23,Male,0,No,95615
9274-CNFMO,76,Male,0,Yes,91331
9274-UARKJ,60,Female,0,No,95351
9277-JOOMO,27,Female,0,No,95542
9278-VZKCD,67,Female,0,Yes,92860
9279-CJEOJ,77,Female,0,No,92801
9281-CEDRU,23,Female,0,Yes,92275
9281-OFDMF,76,Male,0,No,95956
9281-PKKZE,47,Female,0,Yes,91702
9282-IZGQK,51,Female,0,No,92612
9283-LZQOH,36,Male,0,Yes,95843
9286-BHDQG,46,Male,0,Yes,91362
9286-DOJGF,66,Female,0,Yes,95651
9289-LBQVU,24,Male,0,Yes,92545
9290-SHCMB,74,Female,0,No,95919
9294-TDIPC,59,Male,1,No,92110
9297-EONCV,47,Female,0,No,94536
9297-FVVDH,33,Female,0,Yes,92545
9298-WGMRW,26,Female,0,Yes,95721
9300-AGZNL,76,Male,0,No,95939
9300-RENDD,56,Male,0,No,92321
9305-CDSKC,31,Female,2,No,90006
9306-CPCBC,44,Female,0,No,92555
9308-ANMVE,52,Male,2,No,93441
9309-BZGNT,69,Male,0,Yes,91962
9313-CDOGY,40,Male,2,Yes,91932
9313-QOLTZ,31,Male,0,No,96020
9314-IJWSQ,46,Female,3,Yes,95957
9314-QDMDW,29,Male,0,No,93440
9317-WZPGV,74,Female,0,No,96074
9318-NKNFC,53,Male,0,No,95984
9323-HGFWY,55,Female,0,Yes,91326
9327-QSDED,44,Male,0,No,95971
9330-DHBFL,29,Female,0,Yes,95130
9330-IJWIO,54,Female,0,No,95646
9330-VOFSZ,34,Female,0,Yes,95970
9332-GYWLO,23,Female,2,Yes,96028
9334-GWGOW,68,Male,0,Yes,93251
9337-SRRNI,64,Male,3,No,95674
9339-FIIJL,57,Male,0,Yes,93204
9342-VNIMQ,62,Male,0,No,94020
9347-AERRL,60,Male,0,Yes,92240
9348-ROUAI,50,Female,2,Yes,95545
9348-YVOMK,28,Male,0,No,92802
9350-VLHMB,38,Male,3,Yes,95689
9350-ZXYJC,24,Female,0,No,91214
9351-HXDMR,37,Male,0,Yes,92358
9351-LZYGF,56,Female,0,Yes,94922
9355-NPPFS,70,Female,0,No,94538
9356-AXGMP,59,Male,0,Yes,95684
9357-UJRUN,50,Male,0,Yes,95528
9359-JANWS,22,Female,0,Yes,91343
9359-UGBTK,63,Female,0,No,95237
9360-AHGNL,74,Female,0,Yes,94519
9360-OMDZZ,60,Male,0,No,95638
9361-YNQWJ,36,Female,0,No,94609
9362-MWODR,63,Female,1,No,94404
9364-YKUVW,53,Male,0,No,92082
